id,dataSetName,displayName,constellationName,mass,actualMass,source,catalogIdList,X,Y,Z,radius,ra,pmra,declination,pmdec,dec_deg,rs_cdeg,parallax,distance,radialVelocity,spectralClass,orthoSpectralClass,temperature,realStar,bprp,bpg,grp,luminosity,magu,magb,magv,magr,magi,other,anomaly,polity,worldType,fuelType,portType,populationType,techType,productType,milSpaceType,milPlanType,miscText1,miscText2,miscText3,miscText4,miscText5,miscNum1,miscNum2,miscNum3,miscNum4,miscNum5,notes
6325256f-ba95-4505-976d-e435be4ec2cb,25 ly Curated,L 674-15                           ,Puppis,,,Simbad|GaiaDr2,PLX 1953.1|8pc 169.90|CSI-21-08105|GEN# +6.10010300|GJ   300|JP11  5131|L  674-15|LFT  571|LHS  1989|LP  843-1|LPM 282|LTT  3080|NLTT 19136|Zkh 117|[RHG95]  1293|2MASS J08124088-2133056|PLX 1953.10|WISEA J081240.89-213314.1|Gaia DR2 5700706729031126656|UCAC4 343-047034|PM J08126-2133|Karmn J08126-215|** CRC   16A|** HEL    2A|WDS J08127-2133A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,19.0878637175,14.4582229077,-11.2499434975,,123.170369586,13.695 ,-21.5519395489, -694.016,,,123.2204,26.45653,6.3,M3.5V          ,M,3199, true,,,,,     ~,13.81,12.13,11.75,9.24,,,,,,,,,,,,,@1053853 ,Metallicity FeH min/maax 0.38 |-0.07,,,,,,,,
e2b2e157-3635-4060-a904-283efd539053,25 ly Curated,L 788-34                           ,Aquarius,,,Simbad|GaiaDr2,2MASS J22230696-1736250|GJ  4274|L  788-34|LEHPM 4643|LHS  3799|LP  820-12|LTT  9001|NLTT 53683|PM 22204-1751|USNO 573|[GKL99] 422|[RHG95]  3517|PLX 5413.01|8pc 134.40|RAVE J222307.0-173625|WISEA J222307.22-173633.9|Gaia DR2 2595284016771502080|UCAC4 362-201027|PM J22231-1736|LFT 1712|Karmn J22231-176|1RXS J222305.6-173624                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,-5.9501636517,2.3164742617,18.7297185978,,335.779154564,308.434 ,-17.6073150061, -718.314,,,138.1782,19.7882,308.26,M4.5Ve         ,M,5650, true,,,,,     ~,15.09,13.3,11.87,10.04,,,,,,,,,,,,,@1292969 ,Metallicity FeH min/maax      |     ,,,,,,,,
9f927026-89c6-433d-b21f-07a7fe14cc8a,25 ly Curated,LAWD 26                            ,Volans,,,Simbad|GaiaDr2,PLX 1882|BPM  4729|CSI-67-07528|EGGR  56|GEN# +6.00204729|GEN# +9.86097012|GJ   293|GSC 09180-02245|L   97-12|LAWD 26|LFT  555|LHS    34|LPM 274|LTT  2981|PM 07528-6738|UBV    7660|USNO-B1.0 0222-00190851|WD 0752-67|WD 0752-676|WG  11|Zkh 114|uvby98 986097012|2MASS J07530814-6747314|PLX 1882.00|Gaia DR2 5273943488410008832|NLTT 18638                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,2.5741699826,-5.0152135185,22.280923932,,118.2839334636,1467.066 ,-67.7920501668, -1489.828,,,122.3653,22.983,~        ,DA9.0          ,D,7890, true,,,,,     ~,14.75,14.09,     ~,     ~,,,,,,,,,,,,,@3103935 ,Metallicity FeH min/maax      |     ,,,,,,,,
990f9aec-4d19-47a8-a7bc-e8a25330b1ac,25 ly Curated,LAWD 37                            ,Musca,,,Simbad|GaiaDr2,PLX 2716|AC2000 4195112|ALS  2481|BPM  7108|CSI-64-11430|CSI-64-11431|Ci 20  658|EGGR  82|GEN# +9.86145141|GJ   440|GSC 08981-04418|GSC 08981-04378|GSC 08981-04417|HIC  57367|HIP  57367|L  145-141|LAWD 37|LFT  844|LHS    43|LPM 396|LS 2481|LTT  4364|NLTT 28447|PM 11429-6434|UBV M  42331|UBV   10596|WD 1141-64|WD 1142-64|WD 1142-645|WG  20|Zkh 167|[L68]  74|uvby98 986145141|2MASS J11454297-6450297|PLX 2716.00|TYC 8981-4417-1|WISEA J114547.32-645033.2|Gaia DR1 5332606518269523072|UCAC4 126-052931|Gaia DR2 5332606522595645952                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,-5.6052645248,-3.0594958395,-13.6043857919,,176.4288211081,2661.594 ,-64.841517803, -344.847,,,215.7373,15.0286,~        ,DQ             ,DQ,3198, true,,,,,11.08,11.725,11.513,11.34,11.163,,,,,,,,,,,,,@3269812 ,Metallicity FeH min/maax 0.12 |-0.15,,,,,,,,
dfb4950c-04dd-47dc-8c31-097b86d29fbf,25 ly Curated,LP 656-38                          ,Eridanus,,,Simbad|GaiaDr2,2MASS J05015746-0656459|8pc 163.00|GJ  3323|LHS  1723|LP  656-38|NLTT 14393|[RHG95]   855|1RXS J050157.6-065641|ASAS J050157-0656.6|RAVE J050157.5-065646|WISEA J050157.03-065651.8|Gaia DR2 3187115498866675456|UCAC3 167-17522|UCAC4 416-007809|PM J05019-0656|Karmn J05019-069                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,12.7933272406,1.168084606,-10.0327641489,,75.4892754374,-551.722 ,-6.9462144098, -533.936,,,186.0231,16.3,42.31,M4.0Ve         ,M,2752, true,,,,,     ~,13.92,12.196,11.791,9.175,,,,,,,,,,,,,@750158  ,Metallicity FeH min/maax -0.41|-0.41,,,,,,,,
f09c5ced-d5fc-4bda-a712-d9638e359588,25 ly Curated,LP 731-58                          ,Sextans,,,Simbad|GaiaDr2,GJ  3622|LHS   292|LP  731-58|NLTT 25392|USNO 835|[GKL99] 223|[RHG95]  1679|2MASS J10481258-1120082|2MASSI J1048126-112009|PLX 2516.02|8pc 220.30|USNO-B1.0 0786-00215012|UCAC3 158-112504|UCAC2  27842586|Gaia DR2 3757613049856225792|DENIS J104812.6-112009|WISEA J104813.03-112025.9|UCAC4 394-049480|PM J10482-1120|Karmn J10482-113                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,1.2617717036,-4.732873529,13.8281141276,,162.0525593679,579.030 ,-11.3360026272, -1530.174,,,219.1159,14.67,-0.2,M6.5V          ,M,3267, true,,,,,     ~,     ~,15.784,16.01,11.25,,,,,,,,,,,,,@1758315 ,Metallicity FeH min/maax 0.13 |-0.26,,,,,,,,
6280ac11-2346-4711-b88f-6ff37bf0012a,25 ly Curated,LP 816-60                          ,Capricornus,,,Simbad|GaiaDr2,WISEA J205232.80-165828.7|TYC 6348-400-1|PM J20525-1658|UCAC4 366-181531|8pc 182.15|HIC 103039|HIP 103039|LP  816-60|NLTT 50038|2MASS J20523304-1658289|Gaia DR2 6882963066420161664|Karmn J20525-169                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,-2.8596587471,4.6736498509,17.4625687797,,313.1375696374,-309.217 ,-16.9747243788, 37.345,,,178.1243,18.301966,16.31,M4V            ,M,    , true,,,,,14.094,13.029,11.458,10.251,8.658,,,,,,,,,,,,,@11684877,Metallicity FeH min/maax      |     ,,,,,,,,
50510332-0b58-444d-a4c2-af6ce3a02f94,25 ly Curated,LP 881-64                          ,Sculptor,,,Simbad|GaiaDr2,"2MASS J00244419-2708242|2MASSI J0024442-270825|GJ  2005|LHS  1070|LP  881-64|NLTT  1292|PM 00222-2726|[MBT64]  45|[RHG95]    83|PLX   66.01|[B2006] J002444.2-270824|** LEI    1|[GKL99] 17|PMSC 00197-2743|WISEA J002444.12-270817.1|UCAC3 126-1078|UCAC4 315-000491|DENIS J002444.1-270825|2MUCD 10019|Gaia DR2 2322561156528583040|LEHPM 558|WDS J00247-2653AB,C                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",-10.5662302364,1.0487814083,-22.7456642055,,6.1842515,-106.57 ,-27.1402914, 690.64,,,132.3,25.102,-35.1,M5.5/6Ve+M8.5Ve,M,    , true,,,,,     ~,17.18,15.338,13.502,11.403,,,,,,,,,,,,,@1257552 ,Metallicity FeH min/maax      |     ,,,,,,,,
e432f166-75f7-442d-95e0-0995f7549631,25 ly Curated,LP 914-54                          ,Hydra,,,Simbad|GaiaDr2,2MUCD 11264|2MASS J14563831-2809473|2MASSI J1456383-280947|GJ  3877|LHS  3003|LP  914-54|NLTT 38829|[GKL99] 310|[RHG95]  2363|PLX 3372.03|[B2006] J145638.3-280947|WISEA J145637.87-280957.3|Gaia DR2 6224387727748521344|8pc 156.30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,9.2881087464,18.5394880801,-2.3075774401,,224.1594349787,-491.056 ,-28.1635062306, -843.269,,,141.6865,20.864,1,M7.0Ve         ,M,    , true,,,,,     ~,     ~,17.141,14.863,12.433,,,,,,,,,,,,,@2310423 ,Metallicity FeH min/maax      |     ,,,,,,,,
08d4ec4e-2a35-4437-ae7e-b4721ada872f,25 ly Curated,LP 944-20                          ,Fornax,,,Simbad|GaiaDr2,SIPS J0339-3525|2MUCD 10201|2MASS J03393521-3525440|2MASSI J0339352-352544|2MASSW J0339352-352544|APMPM J0340-3526|BRI B0337-3535|LEHPM 3451|LP  944-20|[B2006] J033935.2-352544|WISEP J033935.48-352541.0|WISE J033935.49-352540.8|WISEA J033935.51-352540.8|Gaia DR2 4860376345833699840                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,0.8490095085,10.4604878604,12.4718633963,,54.8968854869,308.868 ,-35.4287856848, 268.194,,,155.759,16.3,7.43,M9.5Ve         ,M,3248, true,,,,,     ~,     ~,18.69,16.39,13.288,,,,,,,,,,,,,@670767  ,Metallicity FeH min/maax -0.09|-0.41,,,,,,,,
